graph_number,is_bipartite,num_edges,diameter,clique_num,is_distance_regular,is_eulerian,cut_vertice_list,num_cut_vertices,cycle_basis,degree_sequence,aut_group_generator,grp_size_1,orbits,num_orbits,3_cycle_size_str,4_cycle_size_str,5_cycle_size_str,6_cycle_size_str,7_cycle_size_str
258, False ,10,3,3, False , False , [6] ,1," [[5, 6, 0], [1, 4, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 2), (4, 2), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,4,0,0,0,0
259, False ,9,3,3, False , False ," [1, 6] ",2," [[3, 6, 0], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 3), (4, 1), (5, 3), (6, 4)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,2,1,0,0,0
260, False ,10,3,4, False , False ," [1, 6] ",2," [[3, 6, 0], [5, 6, 0], [5, 1, 6], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 3), (4, 1), (5, 4), (6, 5)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,4,0,0,0,0
261, False ,10,3,3, False , False , [6] ,1," [[3, 6, 0], [1, 4, 6], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 3), (4, 2), (5, 3), (6, 5)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,3,1,0,0,0
262, False ,11,2,4, False , False , [6] ,1," [[3, 6, 0], [5, 6, 0], [1, 4, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 3), (4, 2), (5, 4), (6, 6)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,5,0,0,0,0
263, False ,11,3,3, False , False , [6] ,1," [[3, 6, 0], [1, 4, 6], [5, 4, 6, 0], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 3), (4, 3), (5, 4), (6, 5)] "," [[0, 4, 2, 3, 1, 5, 6], [1, 0, 2, 4, 3, 5, 6]] ",8," [0, 0, 2, 0, 0, 5, 6] ",4,3,2,0,0,0
264, False ,12,2,4, False , False , [6] ,1," [[3, 6, 0], [5, 6, 0], [1, 4, 6], [5, 4, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 3), (4, 3), (5, 5), (6, 6)] "," [[0, 4, 2, 3, 1, 5, 6], [1, 0, 2, 4, 3, 5, 6]] ",8," [0, 0, 2, 0, 0, 5, 6] ",4,6,0,0,0,0
265, False ,8,3,2, False , False , [] ,0," [[3, 6, 2, 5, 0], [1, 4, 6, 2, 5]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 3), (6, 3)] "," [[1, 0, 2, 4, 3, 5, 6], [3, 4, 2, 0, 1, 6, 5]] ",4," [0, 0, 2, 0, 0, 5, 5] ",3,0,0,2,0,0
266, False ,9,3,3, False , True , [] ,0," [[2, 6, 5], [3, 6, 5, 0], [1, 4, 6, 5]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 4), (6, 4)] "," [[1, 0, 2, 4, 3, 5, 6], [3, 4, 2, 0, 1, 6, 5]] ",4," [0, 0, 2, 0, 0, 5, 5] ",3,1,2,0,0,0
267, False ,9,3,3, False , False , [1] ,1," [[1, 6, 5], [2, 6, 5], [3, 6, 5, 0]] "," [(0, 2), (1, 3), (2, 2), (3, 2), (4, 1), (5, 4), (6, 4)] "," [[3, 1, 2, 0, 4, 6, 5]] ",2," [0, 1, 2, 0, 4, 5, 5] ",5,2,1,0,0,0
268, False ,9,3,3, False , False , [5] ,1," [[3, 6, 0], [5, 6, 0], [5, 1, 4, 6]] "," [(0, 3), (1, 2), (2, 1), (3, 2), (4, 2), (5, 4), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,2,1,0,0,0
269, False ,9,4,3, False , False ," [1, 5] ",2," [[3, 6, 0], [5, 6, 0], [5, 2, 6]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 1), (5, 4), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,3,0,0,0,0
270, False ,9,3,3, False , False , [] ,0," [[3, 6, 0], [5, 1, 4, 6, 0], [5, 2, 6, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 2), (5, 3), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,1,1,1,0,0
271, False ,10,3,3, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [5, 1, 4, 6], [5, 2, 6]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 2), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,3,1,0,0,0
11, True ,7,4,2, False , False ," [6, 5] ",2," [[5, 1, 6, 0]] "," [(0, 2), (1, 2), (2, 1), (3, 1), (4, 1), (5, 3), (6, 4)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 2, 4, 3, 5, 6]] ",4," [0, 0, 2, 3, 3, 5, 6] ",5,0,1,0,0,0
272, False ,9,3,3, False , False ," [1, 5] ",2," [[3, 6, 0], [5, 6, 0], [5, 1, 6]] "," [(0, 3), (1, 3), (2, 1), (3, 2), (4, 1), (5, 4), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,3,0,0,0,0
273, False ,9,3,3, False , False , [5] ,1," [[3, 6, 0], [1, 4, 6], [5, 1, 6, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 2), (4, 2), (5, 3), (6, 4)] "," [[1, 0, 2, 4, 3, 5, 6]] ",2," [0, 0, 2, 3, 3, 5, 6] ",5,2,1,0,0,0
274, False ,10,3,3, False , False , [5] ,1," [[3, 6, 0], [5, 6, 0], [1, 4, 6], [5, 1, 6]] "," [(0, 3), (1, 3), (2, 1), (3, 2), (4, 2), (5, 4), (6, 5)] "," [[1, 0, 2, 4, 3, 5, 6]] ",2," [0, 0, 2, 3, 3, 5, 6] ",5,4,0,0,0,0
275, False ,9,4,3, False , False ," [1, 0] ",2," [[5, 6, 0], [5, 2, 6], [5, 1, 6]] "," [(0, 3), (1, 3), (2, 2), (3, 1), (4, 1), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 4, 6, 5], [1, 0, 2, 4, 3, 5, 6]] ",4," [0, 0, 2, 3, 3, 5, 5] ",4,3,0,0,0,0
276, False ,9,3,3, False , False , [1] ,1," [[3, 6, 0], [5, 2, 6, 0], [5, 1, 6, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 2), (4, 1), (5, 3), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,1,2,0,0,0
277, False ,10,3,3, False , False , [1] ,1," [[3, 6, 0], [5, 6, 0], [5, 2, 6], [5, 1, 6]] "," [(0, 3), (1, 3), (2, 2), (3, 2), (4, 1), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,4,0,0,0,0
278, False ,10,2,3, False , False , [] ,0," [[3, 6, 0], [1, 4, 6], [5, 2, 6, 0], [5, 1, 6, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 2), (4, 2), (5, 3), (6, 5)] "," [[1, 0, 2, 4, 3, 5, 6]] ",2," [0, 0, 2, 3, 3, 5, 6] ",5,2,2,0,0,0
279, False ,11,2,3, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [1, 4, 6], [5, 2, 6], [5, 1, 6]] "," [(0, 3), (1, 3), (2, 2), (3, 2), (4, 2), (5, 4), (6, 6)] "," [[1, 0, 2, 4, 3, 5, 6]] ",2," [0, 0, 2, 3, 3, 5, 6] ",5,5,0,0,0,0
280, False ,10,2,3, False , False , [] ,0," [[3, 6, 0], [5, 1, 4, 6, 0], [5, 2, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 3), (4, 2), (5, 4), (6, 4)] "," [[3, 1, 2, 0, 4, 5, 6], [0, 4, 2, 3, 1, 6, 5]] ",4," [0, 1, 2, 0, 1, 5, 5] ",4,2,1,1,0,0
281, False ,11,2,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [5, 1, 4, 6], [5, 2, 6], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 3), (4, 2), (5, 5), (6, 5)] "," [[3, 1, 2, 0, 4, 5, 6], [0, 4, 2, 3, 1, 6, 5]] ",4," [0, 1, 2, 0, 1, 5, 5] ",4,4,1,0,0,0
12, False ,8,3,3, False , False ," [6, 5] ",2," [[5, 6, 0], [5, 1, 6]] "," [(0, 2), (1, 2), (2, 1), (3, 1), (4, 1), (5, 4), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 2, 4, 3, 5, 6]] ",4," [0, 0, 2, 3, 3, 5, 6] ",5,2,0,0,0,0
282, False ,10,3,3, False , False , [5] ,1," [[3, 6, 0], [1, 4, 6], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 3), (4, 2), (5, 4), (6, 4)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,3,1,0,0,0
283, False ,11,3,4, False , False , [5] ,1," [[3, 6, 0], [5, 6, 0], [1, 4, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 3), (4, 2), (5, 5), (6, 5)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,5,0,0,0,0
284, False ,10,3,3, False , False , [] ,0," [[1, 4, 6], [5, 2, 6, 0], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 2), (4, 2), (5, 4), (6, 4)] "," [[1, 0, 2, 4, 3, 6, 5]] ",2," [0, 0, 2, 3, 3, 5, 5] ",4,2,2,0,0,0
285, False ,11,3,3, False , False , [] ,0," [[5, 6, 0], [1, 4, 6], [5, 2, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 2), (4, 2), (5, 5), (6, 5)] "," [[1, 0, 2, 4, 3, 6, 5]] ",2," [0, 0, 2, 3, 3, 5, 5] ",4,5,0,0,0,0
286, False ,10,3,3, False , False , [1] ,1," [[3, 6, 0], [5, 2, 6, 0], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 3), (4, 1), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 4, 6, 5], [3, 1, 2, 0, 4, 5, 6]] ",4," [0, 1, 2, 0, 4, 5, 5] ",5,2,2,0,0,0
287, False ,11,3,4, False , False , [1] ,1," [[3, 6, 0], [5, 6, 0], [5, 2, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 3), (4, 1), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5], [3, 1, 2, 0, 4, 5, 6]] ",4," [0, 1, 2, 0, 4, 5, 5] ",5,5,0,0,0,0
288, False ,11,2,3, False , False , [] ,0," [[3, 6, 0], [1, 4, 6], [5, 2, 6, 0], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 3), (4, 2), (5, 4), (6, 5)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,3,2,0,0,0
289, False ,12,2,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [1, 4, 6], [5, 2, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 3), (4, 2), (5, 5), (6, 6)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,6,0,0,0,0
290, False ,12,2,3, False , False , [] ,0," [[3, 6, 0], [1, 4, 6], [5, 4, 6, 0], [5, 2, 6, 0], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 3), (4, 3), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 4, 2, 3, 1, 5, 6], [1, 0, 2, 4, 3, 5, 6]] ",16," [0, 0, 2, 0, 0, 5, 5] ",3,3,3,0,0,0
291, False ,13,2,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [1, 4, 6], [5, 4, 6], [5, 2, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 3), (4, 3), (5, 6), (6, 6)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 4, 2, 3, 1, 5, 6], [1, 0, 2, 4, 3, 5, 6]] ",16," [0, 0, 2, 0, 0, 5, 5] ",3,7,0,0,0,0
292, False ,8,4,3, False , False ," [1, 6] ",2," [[3, 6, 0], [4, 2, 5, 1]] "," [(0, 2), (1, 3), (2, 2), (3, 2), (4, 2), (5, 2), (6, 3)] "," [[3, 1, 2, 0, 4, 5, 6], [0, 1, 2, 3, 5, 4, 6]] ",4," [0, 1, 2, 0, 4, 4, 6] ",5,1,1,0,0,0
293, False ,9,3,3, False , False , [6] ,1," [[3, 6, 0], [1, 4, 6], [1, 5, 2, 4]] "," [(0, 2), (1, 3), (2, 2), (3, 2), (4, 3), (5, 2), (6, 4)] "," [[3, 1, 2, 0, 4, 5, 6], [0, 4, 5, 3, 1, 2, 6]] ",4," [0, 1, 2, 0, 1, 2, 6] ",4,2,1,0,0,0
294, True ,8,4,2, False , False ," [6, 0] ",2," [[1, 5, 2, 6], [1, 4, 2, 6]] "," [(0, 2), (1, 3), (2, 3), (3, 1), (4, 2), (5, 2), (6, 3)] "," [[0, 2, 1, 3, 4, 5, 6], [0, 1, 2, 3, 5, 4, 6]] ",4," [0, 1, 1, 3, 4, 4, 6] ",5,0,2,0,0,0
295, False ,9,4,3, False , False ," [6, 0] ",2," [[1, 4, 6], [2, 4, 6], [1, 5, 2, 6]] "," [(0, 2), (1, 3), (2, 3), (3, 1), (4, 3), (5, 2), (6, 4)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,2,1,0,0,0
296, False ,10,3,3, False , False ," [6, 0] ",2," [[1, 5, 6], [2, 5, 6], [1, 4, 6], [2, 4, 6]] "," [(0, 2), (1, 3), (2, 3), (3, 1), (4, 3), (5, 3), (6, 5)] "," [[0, 1, 2, 3, 5, 4, 6], [0, 2, 1, 3, 4, 5, 6], [0, 4, 5, 3, 1, 2, 6]] ",8," [0, 1, 1, 3, 1, 1, 6] ",4,4,0,0,0,0
297, False ,9,3,3, False , False , [6] ,1," [[3, 6, 0], [1, 5, 2, 6], [1, 4, 2, 6]] "," [(0, 2), (1, 3), (2, 3), (3, 2), (4, 2), (5, 2), (6, 4)] "," [[0, 2, 1, 3, 4, 5, 6], [0, 1, 2, 3, 5, 4, 6], [3, 1, 2, 0, 4, 5, 6]] ",8," [0, 1, 1, 0, 4, 4, 6] ",4,1,2,0,0,0
298, False ,10,3,3, False , False , [6] ,1," [[3, 6, 0], [1, 4, 6], [2, 4, 6], [1, 5, 2, 6]] "," [(0, 2), (1, 3), (2, 3), (3, 2), (4, 3), (5, 2), (6, 5)] "," [[0, 2, 1, 3, 4, 5, 6], [3, 1, 2, 0, 4, 5, 6]] ",4," [0, 1, 1, 0, 4, 5, 6] ",5,3,1,0,0,0
299, False ,11,2,3, False , False , [6] ,1," [[3, 6, 0], [1, 5, 6], [2, 5, 6], [1, 4, 6], [2, 4, 6]] "," [(0, 2), (1, 3), (2, 3), (3, 2), (4, 3), (5, 3), (6, 6)] "," [[0, 1, 2, 3, 5, 4, 6], [0, 2, 1, 3, 4, 5, 6], [0, 4, 5, 3, 1, 2, 6], [3, 1, 2, 0, 4, 5, 6]] ",16," [0, 1, 1, 0, 1, 1, 6] ",3,5,0,0,0,0
300, False ,10,3,3, False , True , [6] ,1," [[3, 6, 0], [4, 5, 6], [4, 2, 5], [4, 1, 5]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 4), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 5, 4, 6], [0, 2, 1, 3, 4, 5, 6], [3, 1, 2, 0, 4, 5, 6]] ",8," [0, 1, 1, 0, 4, 4, 6] ",4,4,0,0,0,0
301, False ,10,4,4, False , False ," [6, 0] ",2," [[1, 5, 6], [4, 5, 6], [4, 2, 5], [1, 4, 6]] "," [(0, 2), (1, 3), (2, 2), (3, 1), (4, 4), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 5, 4, 6]] ",2," [0, 1, 2, 3, 4, 4, 6] ",6,4,0,0,0,0
302, False ,10,3,3, False , False , [6] ,1," [[3, 6, 0], [1, 4, 6], [1, 5, 4], [2, 5, 4]] "," [(0, 2), (1, 3), (2, 2), (3, 2), (4, 4), (5, 3), (6, 4)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,4,0,0,0,0
303, False ,11,3,4, False , False , [6] ,1," [[3, 6, 0], [1, 5, 6], [4, 5, 6], [4, 2, 5], [1, 4, 6]] "," [(0, 2), (1, 3), (2, 2), (3, 2), (4, 4), (5, 4), (6, 5)] "," [[0, 1, 2, 3, 5, 4, 6], [3, 1, 2, 0, 4, 5, 6]] ",4," [0, 1, 2, 0, 4, 4, 6] ",5,5,0,0,0,0
304, False ,10,4,3, False , False ," [6, 0] ",2," [[1, 4, 6], [2, 4, 6], [1, 5, 4], [2, 5, 4]] "," [(0, 2), (1, 3), (2, 3), (3, 1), (4, 4), (5, 3), (6, 4)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,4,0,0,0,0
305, False ,11,3,4, False , False ," [6, 0] ",2," [[1, 5, 6], [2, 5, 6], [4, 5, 6], [1, 4, 6], [2, 4, 6]] "," [(0, 2), (1, 3), (2, 3), (3, 1), (4, 4), (5, 4), (6, 5)] "," [[0, 1, 2, 3, 5, 4, 6], [0, 2, 1, 3, 4, 5, 6]] ",4," [0, 1, 1, 3, 4, 4, 6] ",5,5,0,0,0,0
306, False ,10,3,3, False , False , [6] ,1," [[3, 6, 0], [1, 5, 2, 6], [4, 5, 2], [1, 4, 2, 6]] "," [(0, 2), (1, 3), (2, 3), (3, 2), (4, 3), (5, 3), (6, 4)] "," [[0, 1, 2, 3, 5, 4, 6], [0, 2, 1, 3, 4, 5, 6], [3, 1, 2, 0, 4, 5, 6]] ",8," [0, 1, 1, 0, 4, 4, 6] ",4,2,2,0,0,0
307, False ,11,3,3, False , False , [6] ,1," [[3, 6, 0], [1, 4, 6], [2, 4, 6], [1, 5, 4], [2, 5, 4]] "," [(0, 2), (1, 3), (2, 3), (3, 2), (4, 4), (5, 3), (6, 5)] "," [[0, 2, 1, 3, 4, 5, 6], [3, 1, 2, 0, 4, 5, 6]] ",4," [0, 1, 1, 0, 4, 5, 6] ",5,5,0,0,0,0
308, False ,12,2,4, False , False , [6] ,1," [[3, 6, 0], [1, 5, 6], [2, 5, 6], [4, 5, 6], [1, 4, 6], [2, 4, 6]] "," [(0, 2), (1, 3), (2, 3), (3, 2), (4, 4), (5, 4), (6, 6)] "," [[0, 1, 2, 3, 5, 4, 6], [0, 2, 1, 3, 4, 5, 6], [3, 1, 2, 0, 4, 5, 6]] ",8," [0, 1, 1, 0, 4, 4, 6] ",4,6,0,0,0,0
309, False ,10,3,4, False , False , [4] ,1," [[3, 6, 0], [5, 6, 0], [5, 4, 6], [3, 5, 0]] "," [(0, 3), (1, 1), (2, 1), (3, 3), (4, 4), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 4, 6, 5], [3, 1, 2, 0, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",8," [0, 1, 1, 0, 4, 5, 5] ",4,4,0,0,0,0
310, False ,10,3,4, False , False , [4] ,1," [[3, 6, 0], [5, 6, 0], [5, 4, 1, 6], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 3), (4, 3), (5, 4), (6, 4)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,3,1,0,0,0
311, False ,10,3,3, False , False , [4] ,1," [[3, 6, 0], [1, 4, 6], [5, 4, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 3), (4, 4), (5, 3), (6, 4)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,3,1,0,0,0
312, False ,11,3,4, False , False , [4] ,1," [[3, 6, 0], [5, 6, 0], [1, 4, 6], [5, 4, 6], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 3), (4, 4), (5, 4), (6, 5)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,5,0,0,0,0
313, False ,10,3,3, False , False , [] ,0," [[5, 6, 0], [1, 4, 2, 6], [5, 4, 2, 6], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 3), (5, 4), (6, 4)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,2,2,0,0,0
314, False ,10,3,3, False , False , [] ,0," [[1, 4, 6], [2, 4, 6], [5, 4, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 4), (5, 3), (6, 4)] "," [[0, 2, 1, 3, 4, 5, 6], [5, 1, 2, 3, 6, 0, 4]] ",4," [0, 1, 1, 3, 4, 0, 4] ",4,3,1,0,0,0
315, False ,11,3,3, False , False , [] ,0," [[5, 6, 0], [1, 4, 6], [2, 4, 6], [5, 4, 6], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 4), (5, 4), (6, 5)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,5,0,0,0,0
316, False ,10,2,3, False , False , [] ,0," [[3, 6, 0], [1, 4, 2, 6], [5, 4, 2, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 3), (4, 3), (5, 3), (6, 4)] "," [[3, 1, 2, 0, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",4," [0, 1, 1, 0, 4, 5, 6] ",5,2,1,1,0,0
317, False ,11,2,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [1, 4, 2, 6], [5, 4, 2, 6], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 3), (4, 3), (5, 4), (6, 5)] "," [[3, 1, 2, 0, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",4," [0, 1, 1, 0, 4, 5, 6] ",5,3,2,0,0,0
318, False ,11,2,3, False , False , [] ,0," [[3, 6, 0], [1, 4, 6], [2, 4, 6], [5, 4, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 3), (4, 4), (5, 3), (6, 5)] "," [[3, 1, 2, 0, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",4," [0, 1, 1, 0, 4, 5, 6] ",5,4,1,0,0,0
319, False ,12,2,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [1, 4, 6], [2, 4, 6], [5, 4, 6], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 3), (4, 4), (5, 4), (6, 6)] "," [[3, 1, 2, 0, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",4," [0, 1, 1, 0, 4, 5, 6] ",5,6,0,0,0,0
320, False ,10,3,3, False , True , [] ,0," [[3, 6, 5, 0], [4, 6, 5], [4, 2, 6], [1, 4, 5]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 4), (5, 4), (6, 4)] "," [[3, 2, 1, 0, 4, 6, 5]] ",2," [0, 1, 1, 0, 4, 5, 5] ",4,3,1,0,0,0
321, False ,10,3,4, False , False , [4] ,1," [[1, 6, 5], [3, 6, 5, 0], [4, 6, 5], [1, 4, 5]] "," [(0, 2), (1, 3), (2, 1), (3, 2), (4, 4), (5, 4), (6, 4)] "," [[3, 1, 2, 0, 4, 6, 5]] ",2," [0, 1, 2, 0, 4, 5, 5] ",5,3,1,0,0,0
322, False ,10,3,3, False , False , [] ,0," [[1, 6, 5], [3, 6, 5, 0], [4, 2, 6, 5], [1, 4, 5]] "," [(0, 2), (1, 3), (2, 2), (3, 2), (4, 3), (5, 4), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,2,2,0,0,0
323, False ,10,3,3, False , False , [] ,0," [[1, 4, 5], [1, 6, 4], [2, 6, 4], [3, 6, 4, 5, 0]] "," [(0, 2), (1, 3), (2, 2), (3, 2), (4, 4), (5, 3), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,3,0,1,0,0
324, False ,11,3,4, False , False , [] ,0," [[1, 6, 5], [3, 6, 5, 0], [4, 6, 5], [4, 2, 6], [1, 4, 5]] "," [(0, 2), (1, 3), (2, 2), (3, 2), (4, 4), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,4,1,0,0,0
325, False ,10,3,3, False , False , [4] ,1," [[3, 6, 0], [5, 6, 0], [5, 4, 6], [5, 1, 4]] "," [(0, 3), (1, 2), (2, 1), (3, 2), (4, 4), (5, 4), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,4,0,0,0,0
326, False ,10,3,3, False , False , [0] ,1," [[5, 6, 0], [2, 4, 6], [5, 4, 6], [5, 1, 4]] "," [(0, 3), (1, 2), (2, 2), (3, 1), (4, 4), (5, 4), (6, 4)] "," [[0, 2, 1, 3, 4, 6, 5]] ",2," [0, 1, 1, 3, 4, 5, 5] ",5,4,0,0,0,0
327, False ,10,3,3, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [5, 4, 2, 6], [5, 1, 4]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 3), (5, 4), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,3,1,0,0,0
328, False ,10,3,3, False , False , [] ,0," [[3, 6, 0], [2, 4, 6], [5, 4, 6, 0], [5, 1, 4]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 4), (5, 3), (6, 4)] "," [[5, 3, 2, 1, 6, 0, 4]] ",2," [0, 1, 2, 1, 4, 0, 4] ",4,3,1,0,0,0
13, True ,8,3,2, False , False , [6] ,1," [[5, 2, 6, 0], [5, 1, 6, 0]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 1), (5, 3), (6, 5)] "," [[0, 2, 1, 3, 4, 5, 6], [1, 0, 2, 3, 4, 5, 6], [0, 1, 2, 4, 3, 5, 6]] ",12," [0, 0, 0, 3, 3, 5, 6] ",4,0,2,0,0,0
329, False ,11,3,3, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [2, 4, 6], [5, 4, 6], [5, 1, 4]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 4), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,5,0,0,0,0
330, False ,10,4,4, False , False ," [4, 0] ",2," [[5, 6, 0], [1, 4, 6], [5, 4, 6], [5, 1, 6]] "," [(0, 3), (1, 3), (2, 1), (3, 1), (4, 4), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 4, 6, 5]] ",2," [0, 1, 2, 3, 4, 5, 5] ",6,4,0,0,0,0
